,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
238,Interpretable Machine Learning with Python: Learn to build interpretable high-performance models with hands-on real-world examples,"['by ', 'Serg Masís']",$40.41,736 pages,4.6 out of 5 stars,47 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1.66 x 9.25 inches,2.74 pounds,English,"Packt Publishing (March 26, 2021)", 978-1800203907,/Interpretable-Machine-Learning-Python-hands/dp/180020390X/ref=sr_1_203?keywords=python&qid=1663459313&sr=8-203
239,Monty Python and the Holy Grail (Special Edition),[], $9.99 ,,4.7 out of 5 stars,"9,849 ratings",['\n            \n              85%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 5.5 x 0.5 inches; 3.2 Ounces,,"English (Dolby Digital 5.1), Japanese (Dolby Digital 2.0 Mono), English (Dolby Digital 2.0 Mono), Unqualified",,,/Monty-Python-Holy-Grail-Special/dp/B00005O3VC/ref=sr_1_205?keywords=python&qid=1663459313&sr=8-205
240,"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas","['by ', 'Silas Toms', ', ', 'Bill Parker', ', et al.']",$59.84,586 pages,4.7 out of 5 stars,50 ratings,['\n            \n              84%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.32 x 9.25 inches,2.19 pounds,English,"Packt Publishing (April 29, 2022)", 978-1803241661,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0062241A9B2Q8MI1S05&url=%2FPython-ArcGIS-Pro-Automate-cartography%2Fdp%2F1803241667%2Fref%3Dsr_1_211_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-211-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
241,"Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries, 4th Edition","['by ', 'Steven F. Lott', ' and ', 'Dusty Phillips']",$38.24,714 pages,4.3 out of 5 stars,62 ratings,['\n            \n              58%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.61 x 9.25 inches,2.66 pounds,English,"Packt Publishing; 4th ed. edition (July 2, 2021)", 978-1801077262,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08905241UL9OYPSNCL35&url=%2FPython-Object-Oriented-Programming-maintainable-object-oriented%2Fdp%2F1801077266%2Fref%3Dsr_1_212_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-212-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
242,Create GUI Applications with Python & Qt6 (PyQt6 Edition): The hands-on guide to making apps with Python,[' '],$39.00,780 pages of hands-on PyQt6 exercises,4.0 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7 x 1.8 x 10 inches,3.68 pounds,English,"Independently published (May 19, 2022)", 979-8829985554,/Create-Applications-Python-PyQt6-hands/dp/B0B1CK5ZZ1/ref=sr_1_202?keywords=python&qid=1663459313&sr=8-202
243,"Python: 3 books in 1- Your complete guide to python programming with Python for Beginners, Python Data Analysis and Python Machine Learning (Programming Languages for Beginners)","['by ', 'Brady Ellison']",$24.95,472 pages,4.7 out of 5 stars,119 ratings,['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],6 x 1.07 x 9 inches,1.63 pounds,English,"Independently published (February 4, 2022)", 979-8410695930,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A00374864HN6V1WFY6CT&url=%2FPython-programming-Beginners-Programming-Languages%2Fdp%2FB09RLRHNGS%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-210-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
244,"Mastering Python for Networking and Security: Leverage the scripts and libraries of Python version 3.7 and beyond to overcome networking and security issues, 2nd Edition","['by ', 'José Manuel Ortega']",$39.99,538 pages,4.9 out of 5 stars,37 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7.5 x 1.22 x 9.25 inches,1.98 pounds,English,"Packt Publishing; 2nd ed. edition (January 4, 2021)", 978-1839217166,/Mastering-Python-Networking-Security-networking/dp/1839217162/ref=sr_1_201?keywords=python&qid=1663459313&sr=8-201
245,My Pet Ball Python Logbook: Record All Important Details About Your Ball Python Snake,"['by ', 'J.R. WILY']", $8.99 ,120 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6 x 0.28 x 9 inches,to record date and your pet’s weight.,English,"Independently published (January 4, 2022)",,/Pet-Ball-Python-Logbook-Important/dp/B09PMHYQQ7/ref=sr_1_200?keywords=python&qid=1663459313&sr=8-200
246,Algebra Part 1 (Quickstudy Reference Guides - Academic),"['by ', 'Inc. BarCharts']", $6.95 ,6 pages,4.7 out of 5 stars,"2,099 ratings",['\n            \n              79%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],8.5 x 11 x 0.06 inches,2.19 ounces,English,"QuickStudy; 1st edition (November 11, 2002)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A067333239QKH69CI75KY&url=%2FAlgebra-Part-Quickstudy-Reference-Guides%2Fdp%2F1572227354%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-209-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
247,"Building Python Web APIs with FastAPI: A fast-paced guide to building high-performance, robust web APIs with very little boilerplate code","['by ', 'Abdulazeez Abdulazeez Adeshina']",$39.99,216 pages,4.4 out of 5 stars,8 ratings,['\n            \n              58%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              16%\n            \n          '],[],[],7.5 x 0.49 x 9.25 inches,13.4 ounces,English,"Packt Publishing (July 29, 2022)", 978-1801076630,/Building-Python-APIs-FastAPI-high-performance/dp/1801076634/ref=sr_1_198?keywords=python&qid=1663459313&sr=8-198
248,Data Analysis with Python and PySpark,"['by ', 'Jonathan Rioux']",$48.00,456 pages,4.8 out of 5 stars,7 ratings,['\n            \n              80%\n            \n          '],['\n            \n              20%\n            \n          '],[],[],[],7.38 x 1 x 9.25 inches,1.68 pounds,English,"Manning (March 22, 2022)", 978-1617297205,/Analysis-Python-PySpark-Jonathan-Rioux/dp/1617297208/ref=sr_1_197?keywords=python&qid=1663459313&sr=8-197
249,Coding for Kids Python: A Comprehensive Guide that Can Teach Children to Code with Simple Methods,[' '], $5.16 ,108 pages,4.0 out of 5 stars,13 ratings,['\n            \n              41%\n            \n          '],['\n            \n              46%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],6 x 0.31 x 9 inches,10.2 ounces,English,"Goldink Publishers LLC (October 16, 2021)",,/Coding-Kids-Python-Comprehensive-Children/dp/1956913211/ref=sr_1_199?keywords=python&qid=1663459313&sr=8-199
250,Mastering GUI Programming with Python: Develop impressive cross-platform GUI applications with PyQt,"['by ', 'Alan D. Moore']",$39.99,542 pages,4.3 out of 5 stars,110 ratings,['\n            \n              60%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              7%\n            \n          '],7.5 x 1.23 x 9.25 inches,2.03 pounds,English,"Packt Publishing (May 24, 2019)", 978-1789612905,/Mastering-GUI-Programming-Python-cross-platform/dp/178961290X/ref=sr_1_172?keywords=python&qid=1663459301&sr=8-172
251,Automating Excel with Python: Processing Spreadsheets with OpenPyXL and Python,"['by ', 'Michael Driscoll']", $29.99 ,225 pages,5.0 out of 5 stars,15 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8.5 x 0.51 x 11 inches,1.28 pounds,English,"Independently published (November 23, 2021)",,/Automating-Excel-Python-Processing-Spreadsheets/dp/B09M5551W2/ref=sr_1_171?keywords=python&qid=1663459301&sr=8-171
252,Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION,"['by ', 'Bradley N. Miller', ' and ', 'David L. Ranum']",$42.75,438 pages,4.6 out of 5 stars,137 ratings,['\n            \n              73%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 0.9 x 9.2 inches,1.7 pounds,English,"Franklin, Beedle & Associates; 2nd edition (August 22, 2011)", 978-1590282571,/Problem-Solving-Algorithms-Structures-Python/dp/1590282574/ref=sr_1_170?keywords=python&qid=1663459301&sr=8-170
253,Monty Python's The Meaning of Life,[], $5.99 ,,4.7 out of 5 stars,"3,211 ratings",['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],5.31 x 7.52 x 0.71 inches; 3.2 Ounces,,"English (Dolby Digital 5.1), English (DTS 5.1), French (Dolby Digital 2.0 Stereo)",,,/Monty-Pythons-Meaning-Graham-Chapman/dp/B000A2UBNE/ref=sr_1_168?keywords=python&qid=1663459301&sr=8-168
254,"Clean Code in Python: Develop maintainable and efficient code, 2nd Edition","['by ', 'Mariano Anaya']",$44.64,422 pages,4.6 out of 5 stars,89 ratings,['\n            \n              78%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 0.96 x 9.25 inches,1.59 pounds,English,"Packt Publishing; 2nd ed. edition (January 6, 2021)", 978-1800560215,/Clean-Code-Python-maintainable-efficient/dp/1800560214/ref=sr_1_167?keywords=python&qid=1663459301&sr=8-167
255,"Continuous Delivery with Docker and Jenkins: Create secure applications by building complete CI/CD pipelines, 2nd Edition","['by ', 'Rafal Leszko']",$46.99,350 pages,4.4 out of 5 stars,77 ratings,['\n            \n              60%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              2%\n            \n          '],[],7.5 x 0.79 x 9.25 inches,1.33 pounds,English,"Packt Publishing; 2nd edition (May 31, 2019)", 978-1838552183,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05688732W0YXRN1V5PE&url=%2FContinuous-Delivery-Docker-Jenkins-applications%2Fdp%2F1838552189%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-196-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_atf_next
256,Python for SAS Users: A SAS-Oriented Introduction to Python,"['by ', 'Randy Betancourt', ' and ', 'Sarah Chen']",$37.99,451 pages,4.4 out of 5 stars,41 ratings,['\n            \n              68%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.01 x 1.02 x 10 inches,1.88 pounds,English,"Apress; 1st ed. edition (September 6, 2019)", 978-1484250006,/Python-SAS-Users-SAS-Oriented-Introduction/dp/1484250001/ref=sr_1_169?keywords=python&qid=1663459301&sr=8-169
257,"Clean Code in Python: Develop maintainable and efficient code, 2nd Edition","['by ', 'Mariano Anaya']",$44.64,422 pages,4.6 out of 5 stars,89 ratings,['\n            \n              78%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 0.96 x 9.25 inches,1.59 pounds,English,"Packt Publishing; 2nd ed. edition (January 6, 2021)", 978-1800560215,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A06014401PA2R353BT6CD&url=%2FClean-Code-Python-maintainable-efficient%2Fdp%2F1800560214%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-195-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_atf_next
258,"Python Cheat Sheet, Cover the Basic Python Syntaxes, A Reference Guide: Python Programming Synatx Book, Syntax Table & Chart, Quick Study Workbook (Syntax Series)",[' '], $13.99 ,168 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],7.44 x 0.38 x 9.69 inches,12.3 ounces,English,"Independently published (March 13, 2022)",,/Python-Cheat-Sheet-Syntaxes-Reference/dp/B09V111KJM/ref=sr_1_166?keywords=python&qid=1663459301&sr=8-166
259,C# for Tweens and Teens - 2nd Edition (Black & White Version): Learn Computational and Algorithmic Thinking,"['by ', 'Aristides Bouras']", $34.99 ,380 pages,4.1 out of 5 stars,19 ratings,['\n            \n              49%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              14%\n            \n          '],[],8.5 x 0.86 x 11 inches,2.38 pounds,English,"Independently published (February 28, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00810262EE6C05Q1CVKH&url=%2FTweens-Teens-Computational-Algorithmic-Thinking%2Fdp%2FB09TMYQB25%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-194-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_atf_next
