,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
129,Introductory Statistics: Exploring the World Through Data,"['by ', 'Robert Gould', ' and ', 'Colleen Ryan']",$197.32,800 pages,4.4 out of 5 stars,75 ratings,['\n            \n              70%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],8.85 x 1.3 x 11.2 inches,3.66 pounds,English,"Pearson; 3rd edition (January 1, 2019)", 978-0135188927,/Introductory-Statistics/dp/013518892X/ref=sr_1_183?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-183
130,Statistics for Nursing: A Practical Approach: A Practical Approach,"['by ', 'Elizabeth Heavey']",$75.24,302 pages,4.4 out of 5 stars,389 ratings,['\n            \n              71%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],7 x 0.9 x 8.9 inches,1.1 pounds,English,"Jones & Bartlett Learning; 3rd edition (February 27, 2018)", 978-1284142013,/Statistics-Nursing-Practical-Elizabeth-Heavey/dp/1284142019/ref=sr_1_181?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-181
131,"Barron's AP Statistics, 9th Edition","['by ', 'Martin Sternstein Ph.D.']",$37.68,648 pages,4.6 out of 5 stars,375 ratings,['\n            \n              76%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],8.38 x 1.1 x 10.88 inches,2.2 pounds,English,"Barron's Educational Series; 9th edition (February 1, 2017)", 978-1438009049,/Barrons-Statistics-Martin-Sternstein-Ph-D/dp/1438009046/ref=sr_1_182?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-182
132,Making Sense of Medical Statistics,"['by ', 'Munier Hossain']",$25.99,200 pages,4.5 out of 5 stars,48 ratings,['\n            \n              73%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],[],6.14 x 0.47 x 9.21 inches,12.3 ounces,English,"Cambridge University Press; New edition (December 16, 2021)", 978-1108978156,/Making-Sense-Medical-Statistics-Visual/dp/1108978150/ref=sr_1_174?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-174
133,Statistics and Data Visualization Using R: The Art and Practice of Data Analysis,"['by ', 'David S. Brown']",$114.60,616 pages,3.0 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7.9 x 1 x 9.9 inches,2.45 pounds,English,"SAGE Publications, Inc; 1st edition (September 8, 2021)", 978-1544333861,/Statistics-Data-Visualization-Using-Practice/dp/1544333862/ref=sr_1_175?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-175
134,"Research Methods, Statistics, and Applications","['by ', 'Kathrynn A. Adams', ' and ', 'Eva K. Lawrence']",$95.08,672 pages,4.5 out of 5 stars,124 ratings,['\n            \n              75%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],7.38 x 1.52 x 9.13 inches,2.2 pounds,English,"SAGE Publications, Inc; 2nd edition (February 22, 2018)", 978-1506350455,/Research-Methods-Statistics-Applications-Kathrynn/dp/1506350453/ref=sr_1_172?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-172
135,The End of Average: How We Succeed in a World That Values Sameness,"['by ', 'Todd Rose', ', ', 'Fred Sanders', ', et al.']",,,4.7 out of 5 stars,413 ratings,['\n            \n              77%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],,,,,,/The-End-of-Average-Todd-Rose-audiobook/dp/B00YFOFYT4/ref=sr_1_173?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-173
136,Statistics: Informed Decisions Using Data (5th Edition)-Stand alone,"['by ', 'Michael Sullivan III']",$143.71,960 pages,4.3 out of 5 stars,729 ratings,['\n            \n              69%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              10%\n            \n          '],8.8 x 1.5 x 11 inches,4.2 pounds,English,"Pearson; 5th edition (January 3, 2016)", 978-0134133539,/Statistics-Informed-Decisions-Using-Data/dp/0134133536/ref=sr_1_176?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-176
137,A Guide to R for Social and Behavioral Science Statistics,"['by ', 'Brian Joseph Gillespie', ', ', 'Kathleen Charli Hibbert', ', et al.']",$45.00,304 pages,4.6 out of 5 stars,14 ratings,['\n            \n              74%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],7.38 x 0.69 x 9.13 inches,1.21 pounds,English,"SAGE Publications, Inc; 1st edition (March 11, 2020)", 978-1544344027,/Guide-Social-Behavioral-Science-Statistics/dp/1544344023/ref=sr_1_171?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-171
138,"Essential Habits: Actions, strategies and directives to take your life to the next level","['by ', 'Wang Yip', ', ', 'Janet Zi', ', et al.']", $16.05 ,362 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6 x 0.82 x 9 inches,1.15 pounds,English,"Independently published (April 13, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0987810A3SOY1CJ7YA9&url=%2FEssential-Habits-Actions-strategies-directives%2Fdp%2FB087366HMR%2Fref%3Dsr_1_179_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-179-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
139,Statistics for the Life Sciences,"['by ', 'Myra Samuels', ', ', 'Jeffrey Witmer', ', et al.']",$191.99,648 pages,4.3 out of 5 stars,135 ratings,['\n            \n              72%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],8.35 x 1.3 x 10.35 inches,2.6 pounds,English,"Pearson; 5th edition (December 24, 2014)", 978-0321989581,/Statistics-Life-Sciences-Myra-Samuels/dp/0321989589/ref=sr_1_170?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-170
140,"Never Argue With A Statistician. They Can Be Mean.: Funny Sarcastic Saying Blank Lined Journal for Coworkers, Accountants, Statisticians, Actuaries, Bookkeepers","['by ', 'Thunderbolts Publication']", $6.99 ,100 pages,,,[],[],[],[],[],6 x 0.23 x 9 inches,7.2 ounces,English,"Independently published (November 19, 2021)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0167816Q87TTOQIG8RL&url=%2FNever-Argue-Statistician-They-Mean%2Fdp%2FB09M55W2KF%2Fref%3Dsr_1_177_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-177-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
141,Statistics for the Trading Floor: Data Science for Investing (For The Trading Floor Series),"['by ', 'Patrick Boyle']", $27.99 ,306 pages,4.3 out of 5 stars,68 ratings,['\n            \n              69%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],6.69 x 0.69 x 9.61 inches,1.09 pounds,English,"Independently published (May 14, 2020)",,/Statistics-Trading-Floor-Science-Investing/dp/B088N8X379/ref=sr_1_169?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-169
142,"Second Course in Statistics, A: Regression Analysis","['by ', 'William Mendenhall', ' and ', 'Terry Sincich']",$170.66,848 pages,4.6 out of 5 stars,16 ratings,['\n            \n              71%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],1.3 x 8.2 x 10.1 inches,3.75 pounds,English,"Pearson; 8th edition (January 1, 2019)", 978-0135163795,/Second-Course-Statistics-Regression-Analysis/dp/013516379X/ref=sr_1_167?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-167
143,Statistics: Unlocking the Power of Data,"['by ', 'Patti Frazer Lock', ', ', 'Kari Lock Morgan', ', et al.']",$118.70,864 pages,3.7 out of 5 stars,10 ratings,['\n            \n              55%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              12%\n            \n          '],[],8.4 x 1.3 x 10.8 inches,3.35 pounds,English,"Wiley; 3rd edition (October 13, 2020)", 978-1119682165,/Statistics-Unlocking-Robin-H-Lock/dp/1119682169/ref=sr_1_168?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-168
144,"7th Grade Fast Math Success Workbook: Math Worksheets Grade 7: Pre Algebra, Percent, Statistics, Geometry and More with Answers","['by ', 'SKA Books']", $12.79 ,200 pages,,,[],[],[],[],[],8.5 x 0.46 x 11 inches,1.3 pounds,English,"Independently published (July 12, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02611461GXBW84UK2R5&url=%2FGrade-Fast-Math-Success-Workbook%2Fdp%2FB0B5PVT4NS%2Fref%3Dsr_1_178_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-178-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
145,Essential Calculus Skills Practice Workbook with Full Solutions,"['by ', 'Chris McMullen']",$9.99,151 pages,4.6 out of 5 stars,"1,358 ratings",['\n            \n              75%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],8 x 0.35 x 10 inches,11 ounces,English,"Zishka Publishing (August 16, 2018)", 978-1941691243,/Essential-Calculus-Practice-Workbook-Solutions/dp/1941691242/ref=sr_1_166?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-166
146,Data Analytics Fundamentals | Data Analytics (BigData) Online Course | AWS Training & Certification,"['by ', 'AWS Training & Certification']",,,4.5 out of 5 stars,,[],[],[],[],[],,,,,,/Analytics-Fundamentals-BigData-Training-Certification/dp/B09HSKW589/ref=sr_1_160?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-160
147,Meaning from Data: Statistics Made Clear,[], $23.45 ,,4.5 out of 5 stars,29 ratings,['\n            \n              79%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1 x 5.5 inches; 8 Ounces,,,,,/Meaning-Data-Statistics-Made-Clear/dp/1598031465/ref=sr_1_165?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-165
148,"Mark Twain - Statistics & Probability, Grades 5 - 12","['by ', 'Myrl Shireman']",$11.99,80 pages,4.3 out of 5 stars,38 ratings,['\n            \n              70%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              9%\n            \n          '],8.2 x 0.3 x 10.6 inches,5.6 ounces,English,"Mark Twain Media; Workbook edition (January 12, 2018)", 978-1622237036,/Statistics-Probability-Grades-5-12/dp/162223703X/ref=sr_1_157?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-157
149,"Statistician Gifts: Blank Lined Notebook Journal Diary Paper, a Funny and Appreciation Gift for Statistician to Write in (Volume 8)","['by ', 'CloudCorner Press']", $6.99 ,120 pages of high quality paper. ,,,[],[],[],[],[],6 x 0.28 x 9 inches,8.3 ounces,English,"Independently published (February 2, 2021)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10338761OCGFGBET8P5L&url=%2FStatistician-Gifts-Notebook-Journal-Appreciation%2Fdp%2FB08VYBPNFY%2Fref%3Dsr_1_164_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-164-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
150,An Introduction to Statistical Learning: with Applications in R (Springer Texts in Statistics),[' '],$72.02,622 pages,4.6 out of 5 stars,143 ratings,['\n            \n              83%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              5%\n            \n          '],8 x 1.2 x 9.4 inches,2.63 pounds,English,"Springer; 2nd ed. 2021 edition (July 30, 2021)", 978-1071614174,/Introduction-Statistical-Learning-Applications-Statistics/dp/1071614177/ref=sr_1_159?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-159
151,Probability & Statistics for Engineers & Scientists,"['by ', 'Ronald Walpole', ', ', 'Raymond Myers', ', et al.']",$191.99,816 pages,4.3 out of 5 stars,55 ratings,['\n            \n              69%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              8%\n            \n          '],7.7 x 1.4 x 9.4 inches,2.65 pounds,English,"Pearson; 9th edition (March 7, 2016)", 978-0134115856,/Probability-Statistics-Engineers-Scientists-Update/dp/0134115856/ref=sr_1_158?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-158
152,Statistics and Probability with Applications (High School),"['by ', 'Daren S. Starnes', ', ', 'Josh Tabor', ', et al.']",$158.99,864 pages,3.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],8.5 x 1 x 10.88 inches,3.98 pounds,English,"W. H. Freeman; Fourth edition (January 15, 2021)", 978-1319244323,/Statistics-Probability-Applications-High-School/dp/1319244327/ref=sr_1_154?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-154
153,Understandable Statistics: Concepts and Methods,"['by ', 'Charles Henry Brase', ' and ', 'Corrinne Pellillo Brase']",$82.63,839 pages,4.5 out of 5 stars,344 ratings,['\n            \n              72%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],9 x 1.25 x 11.25 inches,4.45 pounds,English,"Cengage Learning; 12th edition (January 1, 2017)", 978-1337119917,/Understandable-Statistics-Charles-Henry-Brase/dp/1337119911/ref=sr_1_155?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-155
154,Learn Calculus Quickly: The Complete Guide To Easily Master Calculus in 100 Solved Equations!,"['by ', 'Math Wizo']",$9.99,84 pages,4.3 out of 5 stars,201 ratings,['\n            \n              61%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],6 x 0.19 x 9 inches,4.5 ounces,English,"Independently published (February 11, 2019)", 978-1796605600,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A069621523393G582NW0H&url=%2FLearn-Calculus-Quickly-Complete-Equations%2Fdp%2F1796605603%2Fref%3Dsr_1_162_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-162-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
155,Statistics,"['by ', 'James McClave', ' and ', 'Terry Sincich']",$253.32,896 pages,4.3 out of 5 stars,101 ratings,['\n            \n              67%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              8%\n            \n          '],1.3 x 8.7 x 10.9 inches,4.15 pounds,English,"Pearson; 13th edition (January 3, 2016)", 978-0134080215,/Statistics-13th-James-T-McClave/dp/0134080211/ref=sr_1_156?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-156
156,Learn Game Theory: A Primer to Strategic Thinking and Advanced Decision-Making. (Game Theory Series Book 1),[' '], $4.94 ,285 pages,4.3 out of 5 stars,117 ratings,['\n            \n              63%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],,,English,"ARB Publications (March 25, 2021)",,/Learn-Game-Theory-Strategic-Decision-Making-ebook/dp/B0916P1W3K/ref=sr_1_151?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-151
157,Physics (Quick Study Academic) (Qucik Study Academic),"['by ', 'Inc. BarCharts']", $6.95 ,6 pages,4.7 out of 5 stars,823 ratings,['\n            \n              78%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],8.5 x 11 x 0.06 inches,2.33 ounces,English,"QuickStudy; Lam Crds edition (January 1, 2007)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A01935644XAB3Y39RY24&url=%2FPhysics-Quick-Study-Academic-Qucik%2Fdp%2F1423203100%2Fref%3Dsr_1_161_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453032%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-161-spons%26psc%3D1&qualifier=1663453032&id=1851230073343748&widgetName=sp_mtf
